Program,Testcase,Iteration,Round,Time,Type
quick2.c,6200,0,0,0.004698753356933594,Random
merge.c,6200,0,0,0.005013942718505859,Random
quick2.c,6200,0,1,0.004039287567138672,Random
merge.c,6200,0,1,0.004043102264404297,Random
quick2.c,6200,0,2,0.004499912261962891,Random
merge.c,6200,0,2,0.0042209625244140625,Random
quick2.c,6200,0,3,0.0036568641662597656,Random
merge.c,6200,0,3,0.003976106643676758,Random
quick2.c,6200,0,4,0.004278898239135742,Random
merge.c,6200,0,4,0.004807233810424805,Random
quick2.c,6200,1,0,0.004717111587524414,Random
merge.c,6200,1,0,0.0060617923736572266,Random
quick2.c,6200,1,1,0.006479978561401367,Random
merge.c,6200,1,1,0.004287004470825195,Random
quick2.c,6200,1,2,0.0053157806396484375,Random
merge.c,6200,1,2,0.0044329166412353516,Random
quick2.c,6200,1,3,0.003812074661254883,Random
merge.c,6200,1,3,0.00503230094909668,Random
quick2.c,6200,1,4,0.005166292190551758,Random
merge.c,6200,1,4,0.004649162292480469,Random
quick2.c,6200,0,0,0.016503095626831055,Sorted
merge.c,6200,0,0,0.004201173782348633,Sorted
quick2.c,6200,0,1,0.01655411720275879,Sorted
merge.c,6200,0,1,0.004836082458496094,Sorted
quick2.c,6200,0,2,0.01665520668029785,Sorted
merge.c,6200,0,2,0.004208087921142578,Sorted
quick2.c,6200,0,3,0.017480134963989258,Sorted
merge.c,6200,0,3,0.007269859313964844,Sorted
quick2.c,6200,0,4,0.02706313133239746,Sorted
merge.c,6200,0,4,0.011186838150024414,Sorted
quick2.c,6200,0,0,0.026339054107666016,Reverse
merge.c,6200,0,0,0.008095979690551758,Reverse
quick2.c,6200,0,1,0.023878812789916992,Reverse
merge.c,6200,0,1,0.0042498111724853516,Reverse
quick2.c,6200,0,2,0.024493932723999023,Reverse
merge.c,6200,0,2,0.004606008529663086,Reverse
quick2.c,6200,0,3,0.022539854049682617,Reverse
merge.c,6200,0,3,0.004105806350708008,Reverse
quick2.c,6200,0,4,0.022632122039794922,Reverse
merge.c,6200,0,4,0.004221916198730469,Reverse
quick2.c,6200,0,0,0.009086132049560547,BestQuick
merge.c,6200,0,0,0.004250049591064453,BestQuick
quick2.c,6200,0,1,0.009708881378173828,BestQuick
merge.c,6200,0,1,0.003997087478637695,BestQuick
quick2.c,6200,0,2,0.008124828338623047,BestQuick
merge.c,6200,0,2,0.004597902297973633,BestQuick
quick2.c,6200,0,3,0.009003162384033203,BestQuick
merge.c,6200,0,3,0.004516124725341797,BestQuick
quick2.c,6200,0,4,0.009343862533569336,BestQuick
merge.c,6200,0,4,0.0044879913330078125,BestQuick
quick2.c,6400,0,0,0.0045659542083740234,Random
merge.c,6400,0,0,0.004098176956176758,Random
quick2.c,6400,0,1,0.003937959671020508,Random
merge.c,6400,0,1,0.004814863204956055,Random
quick2.c,6400,0,2,0.004663944244384766,Random
merge.c,6400,0,2,0.004127025604248047,Random
quick2.c,6400,0,3,0.004172086715698242,Random
merge.c,6400,0,3,0.00455784797668457,Random
quick2.c,6400,0,4,0.004796028137207031,Random
merge.c,6400,0,4,0.004019975662231445,Random
quick2.c,6400,1,0,0.0044689178466796875,Random
merge.c,6400,1,0,0.004801034927368164,Random
quick2.c,6400,1,1,0.003948688507080078,Random
merge.c,6400,1,1,0.0041310787200927734,Random
quick2.c,6400,1,2,0.004244804382324219,Random
merge.c,6400,1,2,0.0046918392181396484,Random
quick2.c,6400,1,3,0.003905773162841797,Random
merge.c,6400,1,3,0.005093097686767578,Random
quick2.c,6400,1,4,0.004241228103637695,Random
merge.c,6400,1,4,0.004750728607177734,Random
quick2.c,6400,0,0,0.017446279525756836,Sorted
merge.c,6400,0,0,0.004503011703491211,Sorted
quick2.c,6400,0,1,0.018013954162597656,Sorted
merge.c,6400,0,1,0.004757881164550781,Sorted
quick2.c,6400,0,2,0.019137144088745117,Sorted
merge.c,6400,0,2,0.004341840744018555,Sorted
quick2.c,6400,0,3,0.01784992218017578,Sorted
merge.c,6400,0,3,0.004406929016113281,Sorted
quick2.c,6400,0,4,0.016927003860473633,Sorted
merge.c,6400,0,4,0.004182100296020508,Sorted
quick2.c,6400,0,0,0.023515701293945312,Reverse
merge.c,6400,0,0,0.004387855529785156,Reverse
quick2.c,6400,0,1,0.02544569969177246,Reverse
merge.c,6400,0,1,0.004547834396362305,Reverse
quick2.c,6400,0,2,0.025208711624145508,Reverse
merge.c,6400,0,2,0.004184246063232422,Reverse
quick2.c,6400,0,3,0.023721933364868164,Reverse
merge.c,6400,0,3,0.0043792724609375,Reverse
quick2.c,6400,0,4,0.02448296546936035,Reverse
merge.c,6400,0,4,0.004575967788696289,Reverse
quick2.c,6400,0,0,0.009994983673095703,BestQuick
merge.c,6400,0,0,0.0044901371002197266,BestQuick
quick2.c,6400,0,1,0.009843111038208008,BestQuick
merge.c,6400,0,1,0.00394892692565918,BestQuick
quick2.c,6400,0,2,0.010232925415039062,BestQuick
merge.c,6400,0,2,0.0043599605560302734,BestQuick
quick2.c,6400,0,3,0.009936094284057617,BestQuick
merge.c,6400,0,3,0.004081010818481445,BestQuick
quick2.c,6400,0,4,0.009251832962036133,BestQuick
merge.c,6400,0,4,0.004456996917724609,BestQuick
quick2.c,6600,0,0,0.003857851028442383,Random
merge.c,6600,0,0,0.0044078826904296875,Random
quick2.c,6600,0,1,0.004783153533935547,Random
merge.c,6600,0,1,0.0048940181732177734,Random
quick2.c,6600,0,2,0.003748178482055664,Random
merge.c,6600,0,2,0.005259990692138672,Random
quick2.c,6600,0,3,0.0045011043548583984,Random
merge.c,6600,0,3,0.004261016845703125,Random
quick2.c,6600,0,4,0.0037839412689208984,Random
merge.c,6600,0,4,0.00473785400390625,Random
quick2.c,6600,1,0,0.004755973815917969,Random
merge.c,6600,1,0,0.00467991828918457,Random
quick2.c,6600,1,1,0.005224943161010742,Random
merge.c,6600,1,1,0.004627227783203125,Random
quick2.c,6600,1,2,0.004354953765869141,Random
merge.c,6600,1,2,0.0042722225189208984,Random
quick2.c,6600,1,3,0.003947734832763672,Random
merge.c,6600,1,3,0.0041120052337646484,Random
quick2.c,6600,1,4,0.0037457942962646484,Random
merge.c,6600,1,4,0.003924131393432617,Random
quick2.c,6600,0,0,0.018162012100219727,Sorted
merge.c,6600,0,0,0.0039899349212646484,Sorted
quick2.c,6600,0,1,0.01818704605102539,Sorted
merge.c,6600,0,1,0.004006147384643555,Sorted
quick2.c,6600,0,2,0.017858028411865234,Sorted
merge.c,6600,0,2,0.004333972930908203,Sorted
quick2.c,6600,0,3,0.01897883415222168,Sorted
merge.c,6600,0,3,0.004211902618408203,Sorted
quick2.c,6600,0,4,0.01801609992980957,Sorted
merge.c,6600,0,4,0.004329204559326172,Sorted
quick2.c,6600,0,0,0.026099205017089844,Reverse
merge.c,6600,0,0,0.004306793212890625,Reverse
quick2.c,6600,0,1,0.025227069854736328,Reverse
merge.c,6600,0,1,0.004078865051269531,Reverse
quick2.c,6600,0,2,0.02475285530090332,Reverse
merge.c,6600,0,2,0.0045778751373291016,Reverse
quick2.c,6600,0,3,0.02552008628845215,Reverse
merge.c,6600,0,3,0.0042171478271484375,Reverse
quick2.c,6600,0,4,0.025587081909179688,Reverse
merge.c,6600,0,4,0.004854917526245117,Reverse
quick2.c,6600,0,0,0.011660099029541016,BestQuick
merge.c,6600,0,0,0.0039501190185546875,BestQuick
quick2.c,6600,0,1,0.010560750961303711,BestQuick
merge.c,6600,0,1,0.0038499832153320312,BestQuick
quick2.c,6600,0,2,0.010560989379882812,BestQuick
merge.c,6600,0,2,0.004102230072021484,BestQuick
quick2.c,6600,0,3,0.010712146759033203,BestQuick
merge.c,6600,0,3,0.003984928131103516,BestQuick
quick2.c,6600,0,4,0.010234832763671875,BestQuick
merge.c,6600,0,4,0.004731893539428711,BestQuick
quick2.c,6800,0,0,0.004385948181152344,Random
merge.c,6800,0,0,0.004551887512207031,Random
quick2.c,6800,0,1,0.0043792724609375,Random
merge.c,6800,0,1,0.0046231746673583984,Random
quick2.c,6800,0,2,0.003761768341064453,Random
merge.c,6800,0,2,0.0042591094970703125,Random
quick2.c,6800,0,3,0.003971099853515625,Random
merge.c,6800,0,3,0.004084110260009766,Random
quick2.c,6800,0,4,0.0038700103759765625,Random
merge.c,6800,0,4,0.004149198532104492,Random
quick2.c,6800,1,0,0.00444483757019043,Random
merge.c,6800,1,0,0.004098176956176758,Random
quick2.c,6800,1,1,0.003589153289794922,Random
merge.c,6800,1,1,0.005031108856201172,Random
quick2.c,6800,1,2,0.004064083099365234,Random
merge.c,6800,1,2,0.0039479732513427734,Random
quick2.c,6800,1,3,0.003604888916015625,Random
merge.c,6800,1,3,0.005015134811401367,Random
quick2.c,6800,1,4,0.004419088363647461,Random
merge.c,6800,1,4,0.004334211349487305,Random
quick2.c,6800,0,0,0.019289016723632812,Sorted
merge.c,6800,0,0,0.005057096481323242,Sorted
quick2.c,6800,0,1,0.019069910049438477,Sorted
merge.c,6800,0,1,0.00418400764465332,Sorted
quick2.c,6800,0,2,0.01909923553466797,Sorted
merge.c,6800,0,2,0.004419088363647461,Sorted
quick2.c,6800,0,3,0.01966381072998047,Sorted
merge.c,6800,0,3,0.004164934158325195,Sorted
quick2.c,6800,0,4,0.019049882888793945,Sorted
merge.c,6800,0,4,0.00432276725769043,Sorted
quick2.c,6800,0,0,0.028060197830200195,Reverse
merge.c,6800,0,0,0.004332780838012695,Reverse
quick2.c,6800,0,1,0.0274350643157959,Reverse
merge.c,6800,0,1,0.004179954528808594,Reverse
quick2.c,6800,0,2,0.026541948318481445,Reverse
merge.c,6800,0,2,0.0041539669036865234,Reverse
quick2.c,6800,0,3,0.026970863342285156,Reverse
merge.c,6800,0,3,0.0041348934173583984,Reverse
quick2.c,6800,0,4,0.026571989059448242,Reverse
merge.c,6800,0,4,0.004503011703491211,Reverse
quick2.c,6800,0,0,0.011123180389404297,BestQuick
merge.c,6800,0,0,0.004122018814086914,BestQuick
quick2.c,6800,0,1,0.010921001434326172,BestQuick
merge.c,6800,0,1,0.0045261383056640625,BestQuick
quick2.c,6800,0,2,0.010898113250732422,BestQuick
merge.c,6800,0,2,0.0046482086181640625,BestQuick
quick2.c,6800,0,3,0.011072874069213867,BestQuick
merge.c,6800,0,3,0.004626035690307617,BestQuick
quick2.c,6800,0,4,0.012415170669555664,BestQuick
merge.c,6800,0,4,0.007736921310424805,BestQuick
quick2.c,7000,0,0,0.010393857955932617,Random
merge.c,7000,0,0,0.007750034332275391,Random
quick2.c,7000,0,1,0.005194902420043945,Random
merge.c,7000,0,1,0.010321855545043945,Random
quick2.c,7000,0,2,0.004968881607055664,Random
merge.c,7000,0,2,0.004998207092285156,Random
quick2.c,7000,0,3,0.004160881042480469,Random
merge.c,7000,0,3,0.003984928131103516,Random
quick2.c,7000,0,4,0.0038568973541259766,Random
merge.c,7000,0,4,0.0049190521240234375,Random
quick2.c,7000,1,0,0.00403904914855957,Random
merge.c,7000,1,0,0.004382133483886719,Random
quick2.c,7000,1,1,0.0044100284576416016,Random
merge.c,7000,1,1,0.004275321960449219,Random
quick2.c,7000,1,2,0.003953218460083008,Random
merge.c,7000,1,2,0.004197120666503906,Random
quick2.c,7000,1,3,0.004473686218261719,Random
merge.c,7000,1,3,0.004981040954589844,Random
quick2.c,7000,1,4,0.004140138626098633,Random
merge.c,7000,1,4,0.004132270812988281,Random
quick2.c,7000,0,0,0.019513845443725586,Sorted
merge.c,7000,0,0,0.004028797149658203,Sorted
quick2.c,7000,0,1,0.020348072052001953,Sorted
merge.c,7000,0,1,0.0070400238037109375,Sorted
quick2.c,7000,0,2,0.020898103713989258,Sorted
merge.c,7000,0,2,0.004856109619140625,Sorted
quick2.c,7000,0,3,0.020699262619018555,Sorted
merge.c,7000,0,3,0.005276918411254883,Sorted
quick2.c,7000,0,4,0.020350217819213867,Sorted
merge.c,7000,0,4,0.0042629241943359375,Sorted
quick2.c,7000,0,0,0.02838897705078125,Reverse
merge.c,7000,0,0,0.004256725311279297,Reverse
quick2.c,7000,0,1,0.028126955032348633,Reverse
merge.c,7000,0,1,0.004157066345214844,Reverse
quick2.c,7000,0,2,0.03040599822998047,Reverse
merge.c,7000,0,2,0.0043201446533203125,Reverse
quick2.c,7000,0,3,0.028227806091308594,Reverse
merge.c,7000,0,3,0.004885196685791016,Reverse
quick2.c,7000,0,4,0.02807903289794922,Reverse
merge.c,7000,0,4,0.00422978401184082,Reverse
quick2.c,7000,0,0,0.01252889633178711,BestQuick
merge.c,7000,0,0,0.00413966178894043,BestQuick
quick2.c,7000,0,1,0.011276006698608398,BestQuick
merge.c,7000,0,1,0.0041849613189697266,BestQuick
quick2.c,7000,0,2,0.011017084121704102,BestQuick
merge.c,7000,0,2,0.0039250850677490234,BestQuick
quick2.c,7000,0,3,0.011255741119384766,BestQuick
merge.c,7000,0,3,0.00401616096496582,BestQuick
quick2.c,7000,0,4,0.011992931365966797,BestQuick
merge.c,7000,0,4,0.004395008087158203,BestQuick
quick2.c,7200,0,0,0.0037717819213867188,Random
merge.c,7200,0,0,0.005201101303100586,Random
quick2.c,7200,0,1,0.00444483757019043,Random
merge.c,7200,0,1,0.0046939849853515625,Random
quick2.c,7200,0,2,0.0039479732513427734,Random
merge.c,7200,0,2,0.004834175109863281,Random
quick2.c,7200,0,3,0.004148960113525391,Random
merge.c,7200,0,3,0.004221916198730469,Random
quick2.c,7200,0,4,0.0037949085235595703,Random
merge.c,7200,0,4,0.004628896713256836,Random
quick2.c,7200,1,0,0.0038299560546875,Random
merge.c,7200,1,0,0.004210948944091797,Random
quick2.c,7200,1,1,0.004462242126464844,Random
merge.c,7200,1,1,0.004134178161621094,Random
quick2.c,7200,1,2,0.003931999206542969,Random
merge.c,7200,1,2,0.0043218135833740234,Random
quick2.c,7200,1,3,0.004478931427001953,Random
merge.c,7200,1,3,0.004610776901245117,Random
quick2.c,7200,1,4,0.0038809776306152344,Random
merge.c,7200,1,4,0.0041942596435546875,Random
quick2.c,7200,0,0,0.02072596549987793,Sorted
merge.c,7200,0,0,0.003962993621826172,Sorted
quick2.c,7200,0,1,0.020895957946777344,Sorted
merge.c,7200,0,1,0.004131793975830078,Sorted
quick2.c,7200,0,2,0.02248406410217285,Sorted
merge.c,7200,0,2,0.053407907485961914,Sorted
quick2.c,7200,0,3,0.030575990676879883,Sorted
merge.c,7200,0,3,0.005715370178222656,Sorted
quick2.c,7200,0,4,0.02121901512145996,Sorted
merge.c,7200,0,4,0.005171060562133789,Sorted
quick2.c,7200,0,0,0.031481027603149414,Reverse
merge.c,7200,0,0,0.004129171371459961,Reverse
quick2.c,7200,0,1,0.029900074005126953,Reverse
merge.c,7200,0,1,0.004391193389892578,Reverse
quick2.c,7200,0,2,0.030061960220336914,Reverse
merge.c,7200,0,2,0.004739046096801758,Reverse
quick2.c,7200,0,3,0.03035283088684082,Reverse
merge.c,7200,0,3,0.004324913024902344,Reverse
quick2.c,7200,0,4,0.030171871185302734,Reverse
merge.c,7200,0,4,0.004302978515625,Reverse
quick2.c,7200,0,0,0.011873245239257812,BestQuick
merge.c,7200,0,0,0.004193782806396484,BestQuick
quick2.c,7200,0,1,0.011138916015625,BestQuick
merge.c,7200,0,1,0.004207134246826172,BestQuick
quick2.c,7200,0,2,0.011683940887451172,BestQuick
merge.c,7200,0,2,0.004152059555053711,BestQuick
quick2.c,7200,0,3,0.01098012924194336,BestQuick
merge.c,7200,0,3,0.004045724868774414,BestQuick
quick2.c,7200,0,4,0.010950088500976562,BestQuick
merge.c,7200,0,4,0.004096031188964844,BestQuick
quick2.c,7400,0,0,0.004086017608642578,Random
merge.c,7400,0,0,0.004934072494506836,Random
quick2.c,7400,0,1,0.003962993621826172,Random
merge.c,7400,0,1,0.004175901412963867,Random
quick2.c,7400,0,2,0.0037889480590820312,Random
merge.c,7400,0,2,0.004651784896850586,Random
quick2.c,7400,0,3,0.004088163375854492,Random
merge.c,7400,0,3,0.004194021224975586,Random
quick2.c,7400,0,4,0.003860950469970703,Random
merge.c,7400,0,4,0.004731893539428711,Random
quick2.c,7400,1,0,0.00406193733215332,Random
merge.c,7400,1,0,0.004175901412963867,Random
quick2.c,7400,1,1,0.004032135009765625,Random
merge.c,7400,1,1,0.0046842098236083984,Random
quick2.c,7400,1,2,0.004157066345214844,Random
merge.c,7400,1,2,0.0047228336334228516,Random
quick2.c,7400,1,3,0.004301786422729492,Random
merge.c,7400,1,3,0.005117893218994141,Random
quick2.c,7400,1,4,0.004379987716674805,Random
merge.c,7400,1,4,0.005402803421020508,Random
quick2.c,7400,0,0,0.023988962173461914,Sorted
merge.c,7400,0,0,0.0055389404296875,Sorted
quick2.c,7400,0,1,0.025513887405395508,Sorted
merge.c,7400,0,1,0.005892038345336914,Sorted
quick2.c,7400,0,2,0.022284984588623047,Sorted
merge.c,7400,0,2,0.004669904708862305,Sorted
quick2.c,7400,0,3,0.02131819725036621,Sorted
merge.c,7400,0,3,0.004869937896728516,Sorted
quick2.c,7400,0,4,0.02444005012512207,Sorted
merge.c,7400,0,4,0.012830257415771484,Sorted
quick2.c,7400,0,0,0.032833099365234375,Reverse
merge.c,7400,0,0,0.005076885223388672,Reverse
quick2.c,7400,0,1,0.09958910942077637,Reverse
merge.c,7400,0,1,0.0050048828125,Reverse
quick2.c,7400,0,2,0.03766679763793945,Reverse
merge.c,7400,0,2,0.0053081512451171875,Reverse
quick2.c,7400,0,3,0.03073406219482422,Reverse
merge.c,7400,0,3,0.004339933395385742,Reverse
quick2.c,7400,0,4,0.031404972076416016,Reverse
merge.c,7400,0,4,0.0042188167572021484,Reverse
quick2.c,7400,0,0,0.012889862060546875,BestQuick
merge.c,7400,0,0,0.0041811466217041016,BestQuick
quick2.c,7400,0,1,0.012532234191894531,BestQuick
merge.c,7400,0,1,0.004558086395263672,BestQuick
quick2.c,7400,0,2,0.0125732421875,BestQuick
merge.c,7400,0,2,0.004383087158203125,BestQuick
quick2.c,7400,0,3,0.012521028518676758,BestQuick
merge.c,7400,0,3,0.0045549869537353516,BestQuick
quick2.c,7400,0,4,0.012791872024536133,BestQuick
merge.c,7400,0,4,0.004423856735229492,BestQuick
quick2.c,7600,0,0,0.0047266483306884766,Random
merge.c,7600,0,0,0.004469156265258789,Random
quick2.c,7600,0,1,0.0039288997650146484,Random
merge.c,7600,0,1,0.004679203033447266,Random
quick2.c,7600,0,2,0.004503965377807617,Random
merge.c,7600,0,2,0.0042231082916259766,Random
quick2.c,7600,0,3,0.003814220428466797,Random
merge.c,7600,0,3,0.0046808719635009766,Random
quick2.c,7600,0,4,0.004358053207397461,Random
merge.c,7600,0,4,0.004456281661987305,Random
quick2.c,7600,1,0,0.0042459964752197266,Random
merge.c,7600,1,0,0.0048389434814453125,Random
quick2.c,7600,1,1,0.003854990005493164,Random
merge.c,7600,1,1,0.004289150238037109,Random
quick2.c,7600,1,2,0.004428863525390625,Random
merge.c,7600,1,2,0.004440784454345703,Random
quick2.c,7600,1,3,0.004527091979980469,Random
merge.c,7600,1,3,0.005277872085571289,Random
quick2.c,7600,1,4,0.004372835159301758,Random
merge.c,7600,1,4,0.00447392463684082,Random
quick2.c,7600,0,0,0.022310972213745117,Sorted
merge.c,7600,0,0,0.004565715789794922,Sorted
quick2.c,7600,0,1,0.023031949996948242,Sorted
merge.c,7600,0,1,0.004176139831542969,Sorted
quick2.c,7600,0,2,0.023064613342285156,Sorted
merge.c,7600,0,2,0.0042607784271240234,Sorted
quick2.c,7600,0,3,0.022443056106567383,Sorted
merge.c,7600,0,3,0.004349946975708008,Sorted
quick2.c,7600,0,4,0.024012088775634766,Sorted
merge.c,7600,0,4,0.004293918609619141,Sorted
quick2.c,7600,0,0,0.0328829288482666,Reverse
merge.c,7600,0,0,0.004687070846557617,Reverse
quick2.c,7600,0,1,0.032073020935058594,Reverse
merge.c,7600,0,1,0.00468897819519043,Reverse
quick2.c,7600,0,2,0.03152012825012207,Reverse
merge.c,7600,0,2,0.004122018814086914,Reverse
quick2.c,7600,0,3,0.03208780288696289,Reverse
merge.c,7600,0,3,0.00416874885559082,Reverse
quick2.c,7600,0,4,0.0592648983001709,Reverse
merge.c,7600,0,4,0.007277011871337891,Reverse
quick2.c,7600,0,0,0.01504373550415039,BestQuick
merge.c,7600,0,0,0.004363059997558594,BestQuick
quick2.c,7600,0,1,0.013659954071044922,BestQuick
merge.c,7600,0,1,0.004297018051147461,BestQuick
quick2.c,7600,0,2,0.013167142868041992,BestQuick
merge.c,7600,0,2,0.004573822021484375,BestQuick
quick2.c,7600,0,3,0.012748003005981445,BestQuick
merge.c,7600,0,3,0.004022121429443359,BestQuick
quick2.c,7600,0,4,0.013564109802246094,BestQuick
merge.c,7600,0,4,0.004385948181152344,BestQuick
quick2.c,7800,0,0,0.004488229751586914,Random
merge.c,7800,0,0,0.004401206970214844,Random
quick2.c,7800,0,1,0.003991842269897461,Random
merge.c,7800,0,1,0.004841804504394531,Random
quick2.c,7800,0,2,0.004331827163696289,Random
merge.c,7800,0,2,0.004592180252075195,Random
quick2.c,7800,0,3,0.005150794982910156,Random
merge.c,7800,0,3,0.005006074905395508,Random
quick2.c,7800,0,4,0.004470109939575195,Random
merge.c,7800,0,4,0.004591941833496094,Random
quick2.c,7800,1,0,0.00422978401184082,Random
merge.c,7800,1,0,0.00432586669921875,Random
quick2.c,7800,1,1,0.004641056060791016,Random
merge.c,7800,1,1,0.0050470829010009766,Random
quick2.c,7800,1,2,0.00455784797668457,Random
merge.c,7800,1,2,0.0047092437744140625,Random
quick2.c,7800,1,3,0.004273891448974609,Random
merge.c,7800,1,3,0.005406856536865234,Random
quick2.c,7800,1,4,0.004229068756103516,Random
merge.c,7800,1,4,0.004819154739379883,Random
quick2.c,7800,0,0,0.02438974380493164,Sorted
merge.c,7800,0,0,0.004208087921142578,Sorted
quick2.c,7800,0,1,0.02370905876159668,Sorted
merge.c,7800,0,1,0.004270076751708984,Sorted
quick2.c,7800,0,2,0.02361297607421875,Sorted
merge.c,7800,0,2,0.004435062408447266,Sorted
quick2.c,7800,0,3,0.024377107620239258,Sorted
merge.c,7800,0,3,0.004683971405029297,Sorted
quick2.c,7800,0,4,0.024114370346069336,Sorted
merge.c,7800,0,4,0.004341840744018555,Sorted
quick2.c,7800,0,0,0.03354191780090332,Reverse
merge.c,7800,0,0,0.004424095153808594,Reverse
quick2.c,7800,0,1,0.032874107360839844,Reverse
merge.c,7800,0,1,0.00427699089050293,Reverse
quick2.c,7800,0,2,0.033471107482910156,Reverse
merge.c,7800,0,2,0.004333972930908203,Reverse
quick2.c,7800,0,3,0.033483028411865234,Reverse
merge.c,7800,0,3,0.004297971725463867,Reverse
quick2.c,7800,0,4,0.033608198165893555,Reverse
merge.c,7800,0,4,0.004181861877441406,Reverse
quick2.c,7800,0,0,0.013550758361816406,BestQuick
merge.c,7800,0,0,0.004358768463134766,BestQuick
quick2.c,7800,0,1,0.013110160827636719,BestQuick
merge.c,7800,0,1,0.004090070724487305,BestQuick
quick2.c,7800,0,2,0.013096809387207031,BestQuick
merge.c,7800,0,2,0.003887176513671875,BestQuick
quick2.c,7800,0,3,0.0129852294921875,BestQuick
merge.c,7800,0,3,0.0037398338317871094,BestQuick
quick2.c,7800,0,4,0.01296687126159668,BestQuick
merge.c,7800,0,4,0.00413203239440918,BestQuick
quick2.c,8000,0,0,0.005264759063720703,Random
merge.c,8000,0,0,0.004990816116333008,Random
quick2.c,8000,0,1,0.004670143127441406,Random
merge.c,8000,0,1,0.004536151885986328,Random
quick2.c,8000,0,2,0.00436091423034668,Random
merge.c,8000,0,2,0.004967212677001953,Random
quick2.c,8000,0,3,0.004155158996582031,Random
merge.c,8000,0,3,0.004397869110107422,Random
quick2.c,8000,0,4,0.0038509368896484375,Random
merge.c,8000,0,4,0.004594087600708008,Random
quick2.c,8000,1,0,0.004281044006347656,Random
merge.c,8000,1,0,0.004678010940551758,Random
quick2.c,8000,1,1,0.003882884979248047,Random
merge.c,8000,1,1,0.004604816436767578,Random
quick2.c,8000,1,2,0.003950834274291992,Random
merge.c,8000,1,2,0.004756927490234375,Random
quick2.c,8000,1,3,0.004408836364746094,Random
merge.c,8000,1,3,0.0049588680267333984,Random
quick2.c,8000,1,4,0.004394054412841797,Random
merge.c,8000,1,4,0.004503011703491211,Random
quick2.c,8000,0,0,0.02539801597595215,Sorted
merge.c,8000,0,0,0.004289865493774414,Sorted
quick2.c,8000,0,1,0.02428579330444336,Sorted
merge.c,8000,0,1,0.004452228546142578,Sorted
quick2.c,8000,0,2,0.02428579330444336,Sorted
merge.c,8000,0,2,0.004499912261962891,Sorted
quick2.c,8000,0,3,0.024387836456298828,Sorted
merge.c,8000,0,3,0.00446009635925293,Sorted
quick2.c,8000,0,4,0.024773836135864258,Sorted
merge.c,8000,0,4,0.004255056381225586,Sorted
quick2.c,8000,0,0,0.034628868103027344,Reverse
merge.c,8000,0,0,0.004647016525268555,Reverse
quick2.c,8000,0,1,0.035314083099365234,Reverse
merge.c,8000,0,1,0.004117012023925781,Reverse
quick2.c,8000,0,2,0.034915924072265625,Reverse
merge.c,8000,0,2,0.004302024841308594,Reverse
quick2.c,8000,0,3,0.0348660945892334,Reverse
merge.c,8000,0,3,0.0042111873626708984,Reverse
quick2.c,8000,0,4,0.03464818000793457,Reverse
merge.c,8000,0,4,0.004265785217285156,Reverse
quick2.c,8000,0,0,0.013965845108032227,BestQuick
merge.c,8000,0,0,0.004235029220581055,BestQuick
quick2.c,8000,0,1,0.014117717742919922,BestQuick
merge.c,8000,0,1,0.004452943801879883,BestQuick
quick2.c,8000,0,2,0.014748096466064453,BestQuick
merge.c,8000,0,2,0.004800081253051758,BestQuick
quick2.c,8000,0,3,0.014904260635375977,BestQuick
merge.c,8000,0,3,0.004832029342651367,BestQuick
quick2.c,8000,0,4,0.01454305648803711,BestQuick
merge.c,8000,0,4,0.004827022552490234,BestQuick
quick2.c,8200,0,0,0.004379987716674805,Random
merge.c,8200,0,0,0.004652738571166992,Random
quick2.c,8200,0,1,0.004414081573486328,Random
merge.c,8200,0,1,0.004435062408447266,Random
quick2.c,8200,0,2,0.0038471221923828125,Random
merge.c,8200,0,2,0.004590034484863281,Random
quick2.c,8200,0,3,0.0039598941802978516,Random
merge.c,8200,0,3,0.004359245300292969,Random
quick2.c,8200,0,4,0.0038950443267822266,Random
merge.c,8200,0,4,0.004426002502441406,Random
quick2.c,8200,1,0,0.004215717315673828,Random
merge.c,8200,1,0,0.004319906234741211,Random
quick2.c,8200,1,1,0.004012107849121094,Random
merge.c,8200,1,1,0.00450897216796875,Random
quick2.c,8200,1,2,0.003932952880859375,Random
merge.c,8200,1,2,0.00437617301940918,Random
quick2.c,8200,1,3,0.004160165786743164,Random
merge.c,8200,1,3,0.0053102970123291016,Random
quick2.c,8200,1,4,0.0041310787200927734,Random
merge.c,8200,1,4,0.004294872283935547,Random
quick2.c,8200,0,0,0.02544999122619629,Sorted
merge.c,8200,0,0,0.004363059997558594,Sorted
quick2.c,8200,0,1,0.025259017944335938,Sorted
merge.c,8200,0,1,0.004026889801025391,Sorted
quick2.c,8200,0,2,0.02505803108215332,Sorted
merge.c,8200,0,2,0.00395965576171875,Sorted
quick2.c,8200,0,3,0.02515411376953125,Sorted
merge.c,8200,0,3,0.004149913787841797,Sorted
quick2.c,8200,0,4,0.025985002517700195,Sorted
merge.c,8200,0,4,0.00432586669921875,Sorted
quick2.c,8200,0,0,0.03648090362548828,Reverse
merge.c,8200,0,0,0.004227161407470703,Reverse
quick2.c,8200,0,1,0.03587675094604492,Reverse
merge.c,8200,0,1,0.004105806350708008,Reverse
quick2.c,8200,0,2,0.03617119789123535,Reverse
merge.c,8200,0,2,0.004503011703491211,Reverse
quick2.c,8200,0,3,0.036535024642944336,Reverse
